Order ID,Order Date,Month,Customer Name,Gender,Region,City,Category,Product Name,Brand,Size,Color,Units Sold,Unit Price,Discount %,Total Sales,Profit,Payment Mode,Delivery Status
ORD10663,2025-03-04,Mar,Customer_663,Men,West,Ahmedabad,Shoes,Running Shoes,Fastrack,Free Size,Green,1,1554,20,1243.2,215.84,UPI,Delivered
ORD10664,2025-10-06,Oct,Customer_664,Men,East,Patna,Jeans,Slim Jeans,Fastrack,Free Size,Green,2,3964,25,5946.0,713.65,Wallet,Delivered
ORD10665,2025-09-25,Sep,Customer_665,Unisex,West,Ahmedabad,Caps,Baseball Cap,Tommy Hilfiger,S,Red,3,4908,20,11779.2,2056.16,UPI,Delivered
ORD10666,2025-11-05,Nov,Customer_666,Unisex,South,Chennai,Jackets,Denim Jacket,Levis,Free Size,Pink,5,2268,20,9072.0,1935.57,UPI,Delivered
ORD10667,2025-08-22,Aug,Customer_667,Men,South,Kochi,Bags,Laptop Bag,Roadster,Free Size,Red,1,2581,25,1935.75,89.27,UPI,Cancelled
ORD10668,2025-03-20,Mar,Customer_668,Men,South,Kochi,Bags,Handbag,Puma,S,Green,3,4051,15,10330.05,261.84,UPI,Returned
ORD10669,2025-06-18,Jun,Customer_669,Men,West,Mumbai,Jeans,Cargo Jeans,Fastrack,L,Black,1,3471,10,3123.9,1006.83,UPI,Delivered
ORD10670,2025-03-31,Mar,Customer_670,Men,North,Delhi,Dresses,Maxi Dress,Roadster,Free Size,Grey,5,3010,20,12040.0,4015.93,Wallet,Delivered
ORD10671,2025-03-29,Mar,Customer_671,Unisex,North,Delhi,Bags,Laptop Bag,Tommy Hilfiger,Free Size,Pink,3,3690,5,10516.5,441.16,Net Banking,Cancelled
ORD10672,2025-03-15,Mar,Customer_672,Women,South,Chennai,Shoes,Formal Shoes,Nike,M,Pink,4,2689,0,10756.0,771.84,Net Banking,Cancelled
ORD10673,2025-05-22,May,Customer_673,Women,West,Ahmedabad,Shoes,Sandals,Puma,S,Green,4,4763,25,14289.0,4989.16,Net Banking,Delivered
ORD10674,2025-02-17,Feb,Customer_674,Women,North,Jaipur,Watches,Analog Watch,Adidas,S,Pink,2,969,0,1938.0,121.43,Wallet,Returned
ORD10675,2025-01-08,Jan,Customer_675,Women,North,Chandigarh,Shoes,Sandals,Allen Solly,Free Size,Grey,5,2056,30,7196.0,451.82,Card,Cancelled
ORD10676,2025-02-08,Feb,Customer_676,Women,South,Chennai,Shirts,Linen Shirt,Zara,XL,Pink,3,1591,20,3818.4,808.95,Card,Delivered
ORD10677,2025-05-29,May,Customer_677,Unisex,South,Bangalore,Watches,Analog Watch,Puma,Free Size,Pink,3,4456,10,12031.2,2271.91,Card,Delivered
ORD10678,2025-07-02,Jul,Customer_678,Men,West,Mumbai,Bags,Backpack,Allen Solly,L,White,1,4270,10,3843.0,759.27,Net Banking,Delivered
ORD10679,2025-04-12,Apr,Customer_679,Men,West,Indore,Watches,Analog Watch,Adidas,XL,Black,1,4833,20,3866.4,1367.21,Card,Delivered
ORD10680,2025-06-03,Jun,Customer_680,Men,West,Ahmedabad,Bags,Handbag,Allen Solly,XL,Brown,3,4007,5,11419.95,2963.15,Card,Delivered
ORD10681,2025-12-30,Dec,Customer_681,Women,North,Lucknow,Shoes,Formal Shoes,Roadster,XL,Grey,2,1405,5,2669.5,518.08,UPI,Delivered
ORD10682,2025-08-04,Aug,Customer_682,Women,East,Kolkata,Shoes,Sneakers,Allen Solly,XL,Pink,4,4558,30,12762.4,3793.64,Card,Delivered
ORD10683,2025-06-26,Jun,Customer_683,Unisex,South,Chennai,Jeans,Slim Jeans,Nike,L,Pink,5,610,30,2135.0,636.13,Wallet,Delivered
ORD10684,2025-09-06,Sep,Customer_684,Unisex,East,Patna,Shirts,Linen Shirt,Allen Solly,M,Red,1,4012,5,3811.4,213.88,Cash,Cancelled
ORD10685,2025-08-31,Aug,Customer_685,Unisex,West,Pune,Jeans,Regular Jeans,H&M,M,Red,1,4614,20,3691.2,123.37,UPI,Returned
ORD10686,2025-03-16,Mar,Customer_686,Women,East,Bhubaneswar,Shoes,Sandals,Nike,XL,Green,4,643,20,2057.6,353.72,Card,Delivered
ORD10687,2025-09-19,Sep,Customer_687,Women,West,Mumbai,Jackets,Winter Jacket,Roadster,L,Pink,4,922,10,3319.2,493.28,Card,Delivered
ORD10688,2025-01-27,Jan,Customer_688,Men,North,Delhi,Watches,Analog Watch,Zara,XL,White,3,2235,10,6034.5,292.96,Cash,Returned
ORD10689,2025-02-19,Feb,Customer_689,Unisex,East,Kolkata,Caps,Beanie,Puma,Free Size,Grey,1,1566,10,1409.4,301.26,Card,Delivered
ORD10690,2025-02-24,Feb,Customer_690,Men,West,Mumbai,Bags,Handbag,Tommy Hilfiger,M,Brown,2,1484,0,2968.0,161.76,UPI,Cancelled
ORD10691,2025-08-31,Aug,Customer_691,Men,East,Patna,Jeans,Cargo Jeans,Tommy Hilfiger,XL,Green,2,4869,25,7303.5,1168.23,Wallet,Delivered
ORD10692,2025-02-04,Feb,Customer_692,Men,North,Chandigarh,Watches,Smart Watch,Allen Solly,M,Green,4,3931,20,12579.2,911.1,Card,Returned
ORD10693,2025-07-23,Jul,Customer_693,Men,North,Jaipur,Bags,Backpack,Tommy Hilfiger,XL,Pink,4,4860,30,13608.0,3449.72,Wallet,Delivered
ORD10694,2025-04-05,Apr,Customer_694,Men,East,Bhubaneswar,Dresses,Party Dress,Tommy Hilfiger,Free Size,Brown,1,1809,20,1447.2,51.12,Wallet,Cancelled
ORD10695,2025-10-10,Oct,Customer_695,Women,East,Patna,Bags,Laptop Bag,H&M,S,White,1,1900,5,1805.0,238.01,Cash,Delivered
ORD10696,2025-10-01,Oct,Customer_696,Women,South,Chennai,Shoes,Formal Shoes,Nike,L,Blue,1,510,25,382.5,16.09,Wallet,Returned
ORD10697,2025-01-30,Jan,Customer_697,Men,East,Patna,Bags,Handbag,Roadster,L,Black,1,3411,5,3240.45,1004.29,Wallet,Delivered
ORD10698,2025-08-15,Aug,Customer_698,Women,East,Bhubaneswar,Jeans,Cargo Jeans,Roadster,M,Brown,2,3155,10,5679.0,196.51,Card,Cancelled
ORD10699,2025-09-11,Sep,Customer_699,Men,West,Mumbai,Dresses,Party Dress,Zara,Free Size,Brown,2,4262,5,8097.8,2688.92,Card,Delivered
ORD10700,2025-07-21,Jul,Customer_700,Men,South,Chennai,Bags,Backpack,Levis,XL,Pink,5,2037,0,10185.0,1602.26,UPI,Delivered
ORD10701,2025-07-16,Jul,Customer_701,Men,North,Chandigarh,Shoes,Running Shoes,Tommy Hilfiger,M,Red,1,1400,30,980.0,24.21,UPI,Cancelled
ORD10702,2025-02-24,Feb,Customer_702,Men,North,Delhi,Bags,Handbag,Tommy Hilfiger,XL,Brown,5,3271,30,11448.5,3479.64,Card,Delivered
ORD10703,2025-01-29,Jan,Customer_703,Men,South,Chennai,Bags,Laptop Bag,Allen Solly,S,Green,5,2690,25,10087.5,2636.26,UPI,Delivered
ORD10704,2025-04-27,Apr,Customer_704,Men,South,Bangalore,Dresses,Maxi Dress,Nike,XL,Blue,4,3656,5,13892.8,2943.34,Net Banking,Delivered
ORD10705,2025-07-02,Jul,Customer_705,Men,North,Lucknow,Shoes,Running Shoes,H&M,Free Size,White,1,3232,0,3232.0,690.77,Card,Delivered
ORD10706,2025-03-18,Mar,Customer_706,Women,South,Kochi,Dresses,Casual Dress,Puma,L,Green,3,2850,10,7695.0,2674.82,UPI,Delivered
ORD10707,2025-07-19,Jul,Customer_707,Women,East,Bhubaneswar,Shirts,Casual Shirt,Zara,L,White,4,4418,30,12370.4,340.19,UPI,Returned
ORD10708,2025-06-13,Jun,Customer_708,Unisex,West,Ahmedabad,Watches,Analog Watch,Zara,L,White,4,3971,15,13501.4,4054.33,Card,Delivered
ORD10709,2025-09-30,Sep,Customer_709,Women,West,Indore,Dresses,Party Dress,Fastrack,Free Size,Red,5,2384,15,10132.0,287.22,UPI,Cancelled
ORD10710,2025-07-05,Jul,Customer_710,Women,South,Bangalore,Jackets,Winter Jacket,Nike,L,White,5,4381,5,20809.75,7479.75,Cash,Delivered
ORD10711,2025-04-18,Apr,Customer_711,Unisex,West,Pune,Caps,Baseball Cap,Fastrack,M,Pink,2,956,25,1434.0,44.69,UPI,Cancelled
ORD10712,2025-09-02,Sep,Customer_712,Men,North,Delhi,Dresses,Party Dress,Nike,M,Blue,5,1794,0,8970.0,1418.97,UPI,Delivered
ORD10713,2025-09-28,Sep,Customer_713,Unisex,West,Pune,Dresses,Maxi Dress,Zara,S,Green,3,4350,15,11092.5,3414.99,UPI,Delivered
ORD10714,2025-01-06,Jan,Customer_714,Unisex,South,Chennai,Shoes,Running Shoes,Nike,L,Green,4,3969,25,11907.0,4364.43,Card,Delivered
ORD10715,2025-03-06,Mar,Customer_715,Men,North,Chandigarh,Dresses,Maxi Dress,Levis,Free Size,Blue,2,3779,20,6046.4,813.6,Net Banking,Delivered
ORD10716,2025-01-28,Jan,Customer_716,Men,West,Pune,Caps,Beanie,Roadster,L,Grey,3,3974,5,11325.9,2153.95,UPI,Delivered
ORD10717,2025-04-19,Apr,Customer_717,Unisex,North,Delhi,Jackets,Winter Jacket,Zara,M,Black,5,588,30,2058.0,733.72,Card,Delivered
ORD10718,2025-01-24,Jan,Customer_718,Women,North,Chandigarh,Bags,Backpack,Tommy Hilfiger,L,Pink,1,3076,0,3076.0,1123.7,Wallet,Delivered
ORD10719,2025-12-26,Dec,Customer_719,Men,East,Bhubaneswar,Jackets,Winter Jacket,Roadster,Free Size,White,1,3213,15,2731.05,192.86,UPI,Returned
ORD10720,2025-03-24,Mar,Customer_720,Unisex,North,Lucknow,Dresses,Party Dress,Tommy Hilfiger,M,Red,2,4292,0,8584.0,3005.71,Card,Delivered
ORD10721,2025-05-29,May,Customer_721,Women,South,Hyderabad,Shoes,Formal Shoes,Allen Solly,M,Red,3,4028,0,12084.0,849.69,Wallet,Cancelled
ORD10722,2025-01-08,Jan,Customer_722,Women,West,Mumbai,Jeans,Slim Jeans,Tommy Hilfiger,S,Brown,2,3034,20,4854.4,1677.48,Cash,Delivered
ORD10723,2025-10-23,Oct,Customer_723,Women,North,Lucknow,Shoes,Formal Shoes,Zara,L,Brown,3,3393,0,10179.0,281.95,Cash,Cancelled
ORD10724,2025-01-21,Jan,Customer_724,Unisex,North,Chandigarh,Caps,Snapback Cap,Zara,M,Brown,3,2847,15,7259.85,328.65,Cash,Returned
ORD10725,2025-05-15,May,Customer_725,Unisex,West,Indore,Watches,Smart Watch,Adidas,S,White,1,966,25,724.5,47.17,UPI,Cancelled
ORD10726,2025-04-25,Apr,Customer_726,Women,West,Mumbai,Bags,Travel Bag,Zara,Free Size,Brown,4,4285,25,12855.0,1855.12,UPI,Delivered
ORD10727,2025-04-13,Apr,Customer_727,Women,West,Indore,Jeans,Slim Jeans,Adidas,M,Brown,4,3191,0,12764.0,516.93,UPI,Returned
ORD10728,2025-03-16,Mar,Customer_728,Women,South,Kochi,Bags,Travel Bag,Nike,S,Grey,2,3121,20,4993.6,127.98,Net Banking,Returned
ORD10729,2025-12-17,Dec,Customer_729,Men,South,Bangalore,Caps,Baseball Cap,Nike,S,Green,4,2709,10,9752.4,2782.15,Net Banking,Delivered
ORD10730,2025-12-09,Dec,Customer_730,Women,West,Pune,Jeans,Regular Jeans,Allen Solly,L,White,3,2006,30,4212.6,564.37,Card,Delivered
ORD10731,2025-12-23,Dec,Customer_731,Unisex,West,Pune,Watches,Smart Watch,Allen Solly,Free Size,Red,4,3404,25,10212.0,2739.7,UPI,Delivered
ORD10732,2025-08-23,Aug,Customer_732,Women,North,Jaipur,Shoes,Formal Shoes,Puma,L,Black,2,4590,30,6426.0,259.95,Net Banking,Cancelled
ORD10733,2025-04-22,Apr,Customer_733,Unisex,North,Delhi,Shoes,Sandals,Tommy Hilfiger,XL,Red,2,3941,25,5911.5,1548.71,Cash,Delivered
ORD10734,2025-07-06,Jul,Customer_734,Unisex,North,Lucknow,Jackets,Denim Jacket,Tommy Hilfiger,XL,Brown,1,2972,10,2674.8,670.15,Net Banking,Delivered
ORD10735,2025-02-28,Feb,Customer_735,Unisex,West,Ahmedabad,Dresses,Party Dress,Puma,M,Pink,2,4257,15,7236.9,314.1,Net Banking,Returned
ORD10736,2025-02-23,Feb,Customer_736,Women,North,Delhi,Bags,Travel Bag,Levis,Free Size,Blue,1,633,20,506.4,183.54,Net Banking,Delivered
ORD10737,2025-08-21,Aug,Customer_737,Men,South,Chennai,Shirts,Polo Shirt,Roadster,L,Brown,5,3620,0,18100.0,3092.31,Net Banking,Delivered
ORD10738,2025-05-18,May,Customer_738,Unisex,South,Hyderabad,Dresses,Maxi Dress,Puma,M,Black,3,3017,30,6335.7,2247.24,Net Banking,Delivered
ORD10739,2025-09-23,Sep,Customer_739,Women,South,Hyderabad,Shirts,Formal Shirt,Nike,M,Pink,5,3099,10,13945.5,458.27,Card,Returned
ORD10740,2025-11-22,Nov,Customer_740,Men,West,Pune,Dresses,Maxi Dress,Tommy Hilfiger,XL,Red,4,1922,15,6534.8,464.08,UPI,Returned
ORD10741,2025-10-11,Oct,Customer_741,Women,West,Ahmedabad,Shoes,Running Shoes,Tommy Hilfiger,S,White,2,3140,5,5966.0,860.57,UPI,Delivered
ORD10742,2025-08-21,Aug,Customer_742,Women,North,Jaipur,Jeans,Cargo Jeans,Roadster,M,Red,3,2027,5,5776.95,1673.33,Net Banking,Delivered
ORD10743,2025-11-18,Nov,Customer_743,Men,North,Jaipur,Bags,Backpack,Levis,S,White,1,1346,0,1346.0,64.44,Cash,Returned
ORD10744,2025-07-05,Jul,Customer_744,Women,North,Chandigarh,Bags,Handbag,Adidas,S,Brown,2,3700,0,7400.0,1832.76,UPI,Delivered
ORD10745,2025-11-21,Nov,Customer_745,Unisex,West,Ahmedabad,Jackets,Bomber Jacket,Roadster,Free Size,Black,4,1818,5,6908.4,1365.63,UPI,Delivered
ORD10746,2025-09-25,Sep,Customer_746,Men,North,Jaipur,Watches,Smart Watch,Allen Solly,Free Size,White,3,1495,5,4260.75,236.55,Card,Returned
ORD10747,2025-03-12,Mar,Customer_747,Women,North,Lucknow,Watches,Analog Watch,H&M,L,Brown,2,1182,25,1773.0,531.57,Card,Delivered
ORD10748,2025-09-11,Sep,Customer_748,Men,East,Guwahati,Jeans,Regular Jeans,Fastrack,M,Green,4,4698,15,15973.2,5747.33,Net Banking,Delivered
ORD10749,2025-04-16,Apr,Customer_749,Women,East,Bhubaneswar,Jeans,Cargo Jeans,Tommy Hilfiger,L,Blue,4,4049,15,13766.6,633.74,Wallet,Cancelled
ORD10750,2025-11-20,Nov,Customer_750,Women,East,Patna,Dresses,Party Dress,H&M,Free Size,Pink,1,4180,5,3971.0,278.97,Cash,Returned
ORD10751,2025-06-15,Jun,Customer_751,Unisex,North,Jaipur,Watches,Smart Watch,Nike,L,Grey,4,2022,10,7279.2,1337.79,Card,Delivered
ORD10752,2025-06-18,Jun,Customer_752,Unisex,East,Kolkata,Watches,Analog Watch,Nike,S,Pink,2,4311,20,6897.6,2253.88,Cash,Delivered
ORD10753,2025-11-08,Nov,Customer_753,Women,North,Lucknow,Jackets,Bomber Jacket,H&M,M,Red,1,3953,25,2964.75,938.68,UPI,Delivered
ORD10754,2025-03-03,Mar,Customer_754,Women,East,Guwahati,Caps,Beanie,Nike,M,Black,1,4208,5,3997.6,220.96,Cash,Returned
ORD10755,2025-07-26,Jul,Customer_755,Men,East,Bhubaneswar,Shirts,Formal Shirt,Allen Solly,S,Brown,1,4869,20,3895.2,101.41,UPI,Cancelled
ORD10756,2025-06-27,Jun,Customer_756,Unisex,East,Patna,Dresses,Casual Dress,Levis,S,Pink,4,1152,20,3686.4,1184.81,Cash,Delivered
ORD10757,2025-01-15,Jan,Customer_757,Women,East,Kolkata,Caps,Beanie,Adidas,XL,Red,2,890,30,1246.0,152.89,Card,Delivered
ORD10758,2025-05-13,May,Customer_758,Women,North,Delhi,Jeans,Slim Jeans,Puma,L,Pink,1,1406,0,1406.0,514.96,Cash,Delivered
ORD10759,2025-03-06,Mar,Customer_759,Unisex,West,Mumbai,Shoes,Sneakers,Tommy Hilfiger,XL,Blue,3,1711,30,3593.1,976.87,Wallet,Delivered
ORD10760,2025-06-14,Jun,Customer_760,Unisex,West,Ahmedabad,Jackets,Bomber Jacket,Allen Solly,S,Grey,4,2349,0,9396.0,1772.0,Wallet,Delivered
ORD10761,2025-09-11,Sep,Customer_761,Women,North,Delhi,Jackets,Bomber Jacket,H&M,M,Brown,1,2239,0,2239.0,659.0,UPI,Delivered
ORD10762,2025-12-29,Dec,Customer_762,Men,East,Patna,Watches,Analog Watch,Tommy Hilfiger,L,Pink,4,1760,30,4928.0,1237.78,Net Banking,Delivered
ORD10763,2025-08-05,Aug,Customer_763,Men,North,Lucknow,Jackets,Winter Jacket,H&M,XL,Blue,2,3015,30,4221.0,1140.02,UPI,Delivered
ORD10764,2025-01-15,Jan,Customer_764,Unisex,South,Hyderabad,Jackets,Denim Jacket,Allen Solly,S,Grey,4,4848,15,16483.2,3486.34,Net Banking,Delivered
ORD10765,2025-01-28,Jan,Customer_765,Women,West,Ahmedabad,Jackets,Denim Jacket,Roadster,XL,Red,4,2732,10,9835.2,286.07,Cash,Cancelled
ORD10766,2025-09-23,Sep,Customer_766,Men,East,Guwahati,Jackets,Winter Jacket,Zara,M,Blue,4,1393,25,4179.0,555.67,UPI,Delivered
ORD10767,2025-05-22,May,Customer_767,Unisex,North,Delhi,Shirts,Polo Shirt,H&M,L,Brown,2,3813,15,6482.1,1440.0,Card,Delivered
ORD10768,2025-01-02,Jan,Customer_768,Women,East,Patna,Shoes,Sneakers,Puma,L,Red,1,2015,20,1612.0,114.78,Card,Returned
ORD10769,2025-06-20,Jun,Customer_769,Women,South,Chennai,Watches,Sports Watch,Adidas,S,White,4,1660,0,6640.0,1946.64,Cash,Delivered
ORD10770,2025-10-26,Oct,Customer_770,Men,East,Guwahati,Jeans,Slim Jeans,Nike,S,Green,1,4499,30,3149.3,580.58,Card,Delivered
ORD10771,2025-06-21,Jun,Customer_771,Women,North,Lucknow,Shoes,Sneakers,Adidas,XL,Green,4,4518,25,13554.0,572.53,Cash,Returned
ORD10772,2025-09-23,Sep,Customer_772,Unisex,East,Patna,Caps,Baseball Cap,Puma,S,White,5,4466,0,22330.0,849.36,Net Banking,Returned
ORD10773,2025-01-16,Jan,Customer_773,Men,East,Guwahati,Jackets,Bomber Jacket,Zara,XL,Blue,2,4027,10,7248.6,1258.65,Cash,Delivered
ORD10774,2025-06-19,Jun,Customer_774,Unisex,East,Patna,Caps,Snapback Cap,Zara,Free Size,Grey,4,3917,10,14101.2,2826.22,Wallet,Delivered
ORD10775,2025-02-26,Feb,Customer_775,Men,East,Patna,Jeans,Regular Jeans,Allen Solly,Free Size,Green,1,4586,25,3439.5,108.86,Wallet,Cancelled
ORD10776,2025-05-31,May,Customer_776,Men,East,Kolkata,Shoes,Formal Shoes,Allen Solly,S,Brown,1,4217,0,4217.0,148.86,Cash,Returned
ORD10777,2025-05-09,May,Customer_777,Unisex,North,Delhi,Shirts,Linen Shirt,Puma,Free Size,White,2,3367,10,6060.6,392.93,UPI,Returned
ORD10778,2025-05-29,May,Customer_778,Unisex,West,Mumbai,Bags,Handbag,H&M,XL,Pink,2,762,15,1295.4,469.66,Net Banking,Delivered
ORD10779,2025-10-16,Oct,Customer_779,Men,East,Bhubaneswar,Jeans,Regular Jeans,Levis,L,White,4,3140,30,8792.0,475.34,Net Banking,Cancelled
ORD10780,2025-10-18,Oct,Customer_780,Men,North,Lucknow,Jackets,Winter Jacket,Levis,M,Brown,4,4970,5,18886.0,4112.45,Cash,Delivered
ORD10781,2025-08-04,Aug,Customer_781,Women,West,Indore,Watches,Smart Watch,Puma,S,White,4,4277,0,17108.0,6112.09,Wallet,Delivered
ORD10782,2025-11-14,Nov,Customer_782,Men,East,Bhubaneswar,Bags,Handbag,Tommy Hilfiger,XL,Black,5,2902,0,14510.0,4590.78,Net Banking,Delivered
ORD10783,2025-11-29,Nov,Customer_783,Unisex,North,Lucknow,Caps,Baseball Cap,Adidas,XL,Grey,1,3230,20,2584.0,375.52,UPI,Delivered
ORD10784,2025-09-22,Sep,Customer_784,Unisex,North,Jaipur,Jeans,Cargo Jeans,Tommy Hilfiger,M,Green,2,4556,5,8656.4,308.38,Cash,Cancelled
ORD10785,2025-02-04,Feb,Customer_785,Men,South,Bangalore,Shirts,Linen Shirt,Tommy Hilfiger,M,Red,1,1752,20,1401.6,97.77,UPI,Returned
ORD10786,2025-01-29,Jan,Customer_786,Men,West,Indore,Caps,Baseball Cap,Fastrack,Free Size,Green,1,2955,15,2511.75,617.31,Wallet,Delivered
ORD10787,2025-03-16,Mar,Customer_787,Men,North,Chandigarh,Caps,Snapback Cap,Tommy Hilfiger,M,Red,1,2012,5,1911.4,127.23,Net Banking,Cancelled
ORD10788,2025-07-08,Jul,Customer_788,Women,North,Chandigarh,Caps,Beanie,Levis,XL,Pink,3,3703,15,9442.65,2845.92,Card,Delivered
ORD10789,2025-01-06,Jan,Customer_789,Unisex,North,Chandigarh,Shirts,Polo Shirt,Allen Solly,XL,Black,5,2979,0,14895.0,857.14,Cash,Cancelled
ORD10790,2025-03-23,Mar,Customer_790,Women,East,Kolkata,Shoes,Sandals,Allen Solly,Free Size,Pink,3,4600,30,9660.0,3321.74,Wallet,Delivered
ORD10791,2025-08-24,Aug,Customer_791,Women,East,Patna,Jeans,Slim Jeans,Zara,S,Brown,2,2779,30,3890.6,1238.29,Net Banking,Delivered
ORD10792,2025-12-24,Dec,Customer_792,Men,East,Bhubaneswar,Caps,Snapback Cap,Zara,S,Black,3,3350,20,8040.0,2255.57,Card,Delivered
ORD10793,2025-06-15,Jun,Customer_793,Unisex,West,Indore,Jackets,Denim Jacket,Adidas,XL,Pink,2,2437,0,4874.0,1725.14,UPI,Delivered
ORD10794,2025-08-15,Aug,Customer_794,Women,North,Delhi,Shirts,Polo Shirt,Adidas,XL,White,3,740,5,2109.0,85.84,Wallet,Cancelled
ORD10795,2025-12-14,Dec,Customer_795,Unisex,West,Indore,Jackets,Denim Jacket,Levis,M,Blue,3,2346,5,6686.1,2092.48,Wallet,Delivered
ORD10796,2025-01-03,Jan,Customer_796,Women,North,Jaipur,Shirts,Formal Shirt,H&M,M,Brown,3,3841,20,9218.4,2416.24,Card,Delivered
ORD10797,2025-11-13,Nov,Customer_797,Unisex,East,Patna,Jackets,Bomber Jacket,Allen Solly,XL,Blue,5,1628,30,5698.0,783.25,Wallet,Delivered
ORD10798,2025-03-02,Mar,Customer_798,Men,East,Kolkata,Jeans,Slim Jeans,Fastrack,M,Green,4,2387,0,9548.0,2638.95,Cash,Delivered
ORD10799,2025-05-28,May,Customer_799,Unisex,North,Jaipur,Dresses,Casual Dress,Puma,Free Size,Green,1,4876,20,3900.8,142.58,Net Banking,Returned
ORD10800,2025-12-01,Dec,Customer_800,Women,West,Ahmedabad,Shirts,Formal Shirt,Tommy Hilfiger,S,White,1,763,10,686.7,157.64,Card,Delivered
ORD10801,2025-02-07,Feb,Customer_801,Unisex,South,Kochi,Watches,Sports Watch,Nike,Free Size,Blue,5,788,10,3546.0,1330.01,Wallet,Delivered
ORD10802,2025-01-19,Jan,Customer_802,Women,North,Delhi,Caps,Baseball Cap,Levis,L,Red,4,4657,5,17696.6,5115.87,UPI,Delivered
ORD10803,2025-10-10,Oct,Customer_803,Men,West,Mumbai,Shirts,Formal Shirt,H&M,XL,Pink,4,926,15,3148.4,200.92,Wallet,Cancelled
ORD10804,2025-06-30,Jun,Customer_804,Men,North,Lucknow,Shoes,Running Shoes,Allen Solly,S,Black,2,3309,15,5625.3,2017.78,Card,Delivered
ORD10805,2025-05-08,May,Customer_805,Women,North,Delhi,Dresses,Casual Dress,Fastrack,S,Grey,1,1126,0,1126.0,172.22,Cash,Delivered
ORD10806,2025-12-03,Dec,Customer_806,Men,West,Indore,Jackets,Winter Jacket,Zara,XL,Grey,1,1128,0,1128.0,41.75,Card,Returned
ORD10807,2025-12-01,Dec,Customer_807,Unisex,East,Patna,Caps,Snapback Cap,Levis,S,Black,2,4814,10,8665.2,351.64,Cash,Returned
ORD10808,2025-02-10,Feb,Customer_808,Women,West,Ahmedabad,Dresses,Casual Dress,Tommy Hilfiger,Free Size,Red,2,1622,30,2270.8,848.7,UPI,Delivered
ORD10809,2025-12-24,Dec,Customer_809,Women,North,Jaipur,Watches,Sports Watch,Zara,L,Pink,4,4216,0,16864.0,2117.03,Cash,Delivered
ORD10810,2025-01-10,Jan,Customer_810,Women,West,Indore,Jeans,Slim Jeans,Levis,M,Pink,4,3650,15,12410.0,1632.51,Wallet,Delivered
ORD10811,2025-11-08,Nov,Customer_811,Men,East,Kolkata,Shirts,Polo Shirt,Nike,L,Pink,3,2649,30,5562.9,1757.11,Net Banking,Delivered
ORD10812,2025-10-01,Oct,Customer_812,Women,West,Ahmedabad,Shirts,Formal Shirt,Fastrack,M,Pink,4,3971,20,12707.2,780.22,Net Banking,Returned
ORD10813,2025-02-13,Feb,Customer_813,Men,East,Patna,Jackets,Denim Jacket,Nike,Free Size,Green,2,4945,10,8901.0,1849.26,Cash,Delivered
ORD10814,2025-06-07,Jun,Customer_814,Women,North,Delhi,Bags,Laptop Bag,Tommy Hilfiger,XL,Black,5,3128,30,10948.0,2066.7,Net Banking,Delivered
ORD10815,2025-11-23,Nov,Customer_815,Women,East,Guwahati,Shirts,Linen Shirt,Nike,Free Size,Grey,5,2283,15,9702.75,1312.12,UPI,Delivered
ORD10816,2025-09-11,Sep,Customer_816,Unisex,East,Patna,Caps,Baseball Cap,Levis,S,Red,2,2362,25,3543.0,117.18,UPI,Returned
ORD10817,2025-01-22,Jan,Customer_817,Women,West,Ahmedabad,Shirts,Casual Shirt,Fastrack,S,Grey,5,2366,0,11830.0,4346.85,Wallet,Delivered
ORD10818,2025-09-17,Sep,Customer_818,Women,North,Delhi,Shirts,Casual Shirt,Puma,Free Size,Grey,4,1426,20,4563.2,639.47,Net Banking,Delivered
ORD10819,2025-01-13,Jan,Customer_819,Women,East,Bhubaneswar,Jeans,Cargo Jeans,Roadster,XL,Green,3,3450,10,9315.0,695.88,Wallet,Cancelled
ORD10820,2025-03-18,Mar,Customer_820,Unisex,North,Lucknow,Shirts,Casual Shirt,Puma,Free Size,Grey,5,708,0,3540.0,985.36,Card,Delivered
ORD10821,2025-11-29,Nov,Customer_821,Unisex,South,Kochi,Dresses,Casual Dress,Nike,Free Size,Pink,1,1132,5,1075.4,57.43,Wallet,Returned
ORD10822,2025-06-12,Jun,Customer_822,Women,West,Indore,Jeans,Cargo Jeans,Nike,M,Grey,3,2096,30,4401.6,1186.51,Card,Delivered
ORD10823,2025-07-29,Jul,Customer_823,Women,South,Kochi,Caps,Beanie,Adidas,XL,Red,3,1151,10,3107.7,825.77,Net Banking,Delivered
ORD10824,2025-07-28,Jul,Customer_824,Women,South,Chennai,Dresses,Maxi Dress,Tommy Hilfiger,L,Blue,5,1630,20,6520.0,1223.62,UPI,Delivered
ORD10825,2025-11-20,Nov,Customer_825,Women,South,Kochi,Dresses,Party Dress,Fastrack,L,Brown,2,1972,15,3352.4,415.81,UPI,Delivered
ORD10826,2025-02-07,Feb,Customer_826,Women,North,Jaipur,Shoes,Running Shoes,Roadster,L,White,2,4717,30,6603.8,1701.27,Net Banking,Delivered
ORD10827,2025-06-22,Jun,Customer_827,Women,North,Lucknow,Jackets,Bomber Jacket,Levis,XL,Pink,5,1381,25,5178.75,136.47,Net Banking,Cancelled
ORD10828,2025-10-29,Oct,Customer_828,Unisex,South,Chennai,Dresses,Party Dress,Allen Solly,L,Brown,5,1185,5,5628.75,397.23,Net Banking,Returned
